gender,age,income,year_joined,received-to-viewed-ratio,received-to-completed-ratio,average_transaction_value,number_of_transactions,predicted_cluster
F,56.0,84000.0,2016,50.0,75.0,20.111666666666668,6.0,2
F,59.0,110000.0,2017,100.0,75.0,30.295,4.0,0
M,26.0,46000.0,2016,60.0,40.0,12.646666666666668,6.0,6
M,49.0,52000.0,2017,100.0,66.66666666666666,78.42800000000001,5.0,0
M,19.0,73000.0,2014,100.0,50.0,3.5366666666666666,21.0,1
M,53.0,59000.0,2017,100.0,66.66666666666666,17.033571428571427,14.0,4
M,22.0,35000.0,2013,100.0,33.33333333333333,2.5950000000000006,12.0,1
F,68.0,109000.0,2017,83.33333333333334,100.0,26.889,10.0,0
M,67.0,75000.0,2016,75.0,50.0,19.00142857142857,7.0,0
M,61.0,73000.0,2017,66.66666666666666,100.0,22.987272727272728,11.0,0
F,63.0,67000.0,2017,83.33333333333334,66.66666666666666,18.055,6.0,0
F,84.0,79000.0,2016,25.0,100.0,21.406666666666666,6.0,2
M,55.0,69000.0,2016,100.0,100.0,15.955000000000002,10.0,0
M,68.0,48000.0,2017,100.0,25.0,3.4266666666666663,12.0,3
M,38.0,30000.0,2018,25.0,25.0,4.75625,8.0,6
M,50.0,67000.0,2015,100.0,83.33333333333334,3.112916666666667,24.0,1
M,88.0,56000.0,2016,100.0,80.0,16.584545454545456,11.0,0
M,82.0,104000.0,2017,80.0,80.0,25.633333333333333,15.0,0
M,57.0,64000.0,2018,25.0,0.0,2.64,6.0,6
F,20.0,63000.0,2017,33.33333333333333,0.0,2.102,5.0,6
M,52.0,47000.0,2018,100.0,33.33333333333333,2.4814285714285718,7.0,3
F,54.0,102000.0,2016,66.66666666666666,33.33333333333333,22.7125,4.0,2
M,53.0,69000.0,2018,33.33333333333333,0.0,4.169999999999999,6.0,6
F,57.0,76000.0,2017,50.0,0.0,11.37,1.0,6
M,20.0,60000.0,2014,50.0,50.0,3.050555555555556,18.0,1
F,73.0,60000.0,2015,100.0,66.66666666666666,2.7153846153846155,13.0,0
M,28.0,37000.0,2017,75.0,100.0,9.134000000000002,10.0,4
M,50.0,60000.0,2014,100.0,0.0,3.915714285714286,14.0,1
M,52.0,35000.0,2017,66.66666666666666,50.0,8.074166666666668,12.0,4
M,63.0,58000.0,2018,60.0,20.0,4.05,5.0,6
M,60.0,68000.0,2016,100.0,50.0,18.962500000000002,8.0,0
M,60.0,46000.0,2017,50.0,0.0,2.1683333333333334,6.0,6
M,61.0,53000.0,2015,75.0,50.0,15.200000000000001,4.0,0
M,68.0,108000.0,2017,60.0,20.0,27.7275,4.0,2
M,52.0,62000.0,2017,40.0,20.0,2.84,4.0,6
F,57.0,106000.0,2017,80.0,80.0,28.816666666666666,6.0,2
F,52.0,68000.0,2017,100.0,40.0,17.165,8.0,3
F,77.0,106000.0,2018,100.0,25.0,19.84,2.0,3
F,68.0,51000.0,2017,50.0,50.0,4.1946153846153855,13.0,4
M,70.0,56000.0,2017,100.0,20.0,2.9195,20.0,4
M,48.0,64000.0,2017,75.0,50.0,39.034444444444446,9.0,0
M,37.0,96000.0,2016,100.0,66.66666666666666,25.038571428571426,14.0,0
M,84.0,53000.0,2016,100.0,100.0,12.120000000000003,12.0,0
O,73.0,43000.0,2017,60.0,0.0,3.6075,4.0,6
M,60.0,57000.0,2017,75.0,75.0,4.406521739130435,23.0,4
M,30.0,42000.0,2015,50.0,50.0,4.073200000000001,25.0,1
F,36.0,39000.0,2016,75.0,75.0,2.9215384615384616,13.0,4
M,65.0,96000.0,2015,80.0,60.0,30.57166666666667,6.0,0
M,24.0,56000.0,2017,100.0,100.0,13.93666666666667,12.0,4
F,53.0,89000.0,2018,50.0,50.0,271.995,4.0,5
M,37.0,43000.0,2017,80.0,0.0,3.3180000000000005,5.0,6
F,60.0,62000.0,2016,100.0,50.0,15.57875,8.0,0
M,57.0,92000.0,2018,66.66666666666666,66.66666666666666,28.54,5.0,2
M,47.0,72000.0,2018,100.0,16.666666666666664,3.8457142857142856,7.0,3
F,50.0,99000.0,2016,100.0,80.0,24.924166666666668,12.0,0
F,50.0,73000.0,2017,80.0,80.0,20.867,10.0,0
M,24.0,51000.0,2014,40.0,20.0,3.145714285714285,14.0,1
M,54.0,69000.0,2017,50.0,0.0,2.6433333333333335,3.0,6
M,38.0,37000.0,2018,75.0,0.0,8.164,5.0,6
F,50.0,32000.0,2016,100.0,50.0,6.317333333333333,15.0,4
M,58.0,74000.0,2018,100.0,60.0,18.985,2.0,3
M,40.0,42000.0,2016,25.0,25.0,10.092500000000001,12.0,6
F,37.0,31000.0,2016,66.66666666666666,100.0,7.8462499999999995,8.0,4
M,40.0,49000.0,2015,100.0,100.0,3.668571428571428,21.0,4
M,30.0,51000.0,2018,50.0,25.0,2.7618181818181817,11.0,6
F,62.0,83000.0,2017,50.0,33.33333333333333,26.355000000000004,4.0,2
F,55.0,75000.0,2017,83.33333333333334,83.33333333333334,20.05111111111111,9.0,0
F,70.0,45000.0,2013,66.66666666666666,0.0,2.9655555555555555,9.0,1
F,40.0,69000.0,2017,100.0,80.0,18.423684210526318,19.0,4
M,61.0,82000.0,2016,100.0,25.0,18.90285714285714,7.0,3
M,57.0,93000.0,2014,100.0,50.0,23.31833333333333,6.0,0
M,67.0,75000.0,2016,66.66666666666666,33.33333333333333,19.9125,8.0,2
F,59.0,94000.0,2016,100.0,40.0,20.520000000000003,8.0,0
M,46.0,68000.0,2015,100.0,66.66666666666666,3.6284210526315794,19.0,1
F,18.0,31000.0,2017,100.0,66.66666666666666,7.110625,16.0,4
M,26.0,57000.0,2016,75.0,50.0,3.06,12.0,4
M,22.0,32000.0,2017,25.0,25.0,2.456,5.0,6
M,29.0,41000.0,2018,100.0,0.0,2.8800000000000003,3.0,6
M,25.0,46000.0,2018,100.0,60.0,10.677777777777777,18.0,4
F,42.0,84000.0,2018,100.0,50.0,21.445999999999998,5.0,3
M,57.0,30000.0,2016,60.0,20.0,2.69235294117647,17.0,1
M,30.0,51000.0,2015,83.33333333333334,100.0,15.368750000000004,16.0,4
F,93.0,65000.0,2017,100.0,100.0,19.152631578947368,19.0,0
M,30.0,66000.0,2017,100.0,100.0,18.78888888888889,9.0,4
M,58.0,51000.0,2018,100.0,100.0,12.598571428571429,14.0,4
M,75.0,58000.0,2017,100.0,0.0,1.37,4.0,3
F,37.0,90000.0,2015,100.0,33.33333333333333,19.035,2.0,0
M,41.0,100000.0,2015,83.33333333333334,66.66666666666666,23.608749999999997,8.0,0
M,75.0,98000.0,2017,100.0,100.0,23.881,10.0,0
M,73.0,115000.0,2017,50.0,100.0,26.974285714285713,7.0,2
F,71.0,61000.0,2018,50.0,0.0,3.9233333333333333,3.0,6
M,75.0,50000.0,2016,100.0,50.0,48.699999999999996,11.0,0
M,80.0,71000.0,2018,83.33333333333334,66.66666666666666,17.67833333333333,6.0,3
M,21.0,54000.0,2017,50.0,0.0,3.228,5.0,6
F,61.0,105000.0,2018,100.0,75.0,29.185000000000002,4.0,2
F,25.0,73000.0,2014,100.0,33.33333333333333,2.9327272727272717,22.0,1
F,84.0,69000.0,2018,60.0,0.0,2.9033333333333338,3.0,3
M,28.0,36000.0,2018,50.0,0.0,3.432857142857142,7.0,6
M,61.0,71000.0,2017,100.0,83.33333333333334,22.311428571428568,14.0,0
F,68.0,85000.0,2018,100.0,100.0,18.421428571428574,7.0,0
M,71.0,75000.0,2016,60.0,100.0,23.20285714285714,7.0,0
M,43.0,47000.0,2016,50.0,0.0,2.1550000000000002,10.0,6
M,52.0,93000.0,2018,66.66666666666666,66.66666666666666,30.593333333333334,3.0,2
F,63.0,72000.0,2015,80.0,100.0,16.259999999999998,7.0,0
M,60.0,76000.0,2018,66.66666666666666,16.666666666666664,20.03,1.0,3
F,52.0,75000.0,2017,60.0,60.0,18.801428571428573,7.0,2
M,51.0,48000.0,2016,60.0,0.0,2.6420000000000003,10.0,6
M,59.0,61000.0,2015,100.0,50.0,15.206666666666669,6.0,0
M,44.0,41000.0,2017,60.0,60.0,11.110833333333334,12.0,4
F,26.0,41000.0,2017,66.66666666666666,0.0,1.96,3.0,6
M,28.0,68000.0,2017,50.0,0.0,1.9433333333333334,3.0,6
F,80.0,62000.0,2016,60.0,60.0,17.67388888888889,18.0,1
F,37.0,67000.0,2017,100.0,60.0,13.38,4.0,3
F,49.0,84000.0,2016,100.0,80.0,21.250999999999998,10.0,0
M,57.0,85000.0,2016,100.0,100.0,22.481999999999996,10.0,0
F,45.0,65000.0,2017,50.0,100.0,15.732000000000003,10.0,4
O,48.0,94000.0,2017,100.0,100.0,24.69538461538461,13.0,0
M,56.0,63000.0,2017,100.0,33.33333333333333,17.026666666666667,3.0,3
M,48.0,74000.0,2017,80.0,20.0,27.63,1.0,3
M,41.0,98000.0,2018,80.0,40.0,27.651999999999997,5.0,3
F,55.0,57000.0,2017,100.0,75.0,14.070000000000002,21.0,4
M,28.0,65000.0,2017,75.0,50.0,4.338181818181818,11.0,4
F,44.0,81000.0,2016,100.0,50.0,20.7475,8.0,0
M,52.0,53000.0,2018,60.0,20.0,2.55,5.0,6
F,84.0,52000.0,2016,60.0,80.0,11.03857142857143,14.0,0
M,38.0,71000.0,2017,100.0,75.0,21.218333333333334,6.0,0
M,62.0,37000.0,2018,66.66666666666666,0.0,4.288888888888889,9.0,6
M,24.0,64000.0,2015,100.0,75.0,3.4073913043478257,23.0,4
M,69.0,70000.0,2018,50.0,50.0,5.618333333333333,6.0,6
F,26.0,38000.0,2016,100.0,100.0,10.36388888888889,18.0,4
F,59.0,56000.0,2015,83.33333333333334,66.66666666666666,13.719333333333333,15.0,1
M,21.0,47000.0,2015,100.0,50.0,3.02,11.0,1
F,63.0,63000.0,2018,100.0,40.0,19.488333333333333,6.0,3
F,52.0,39000.0,2016,33.33333333333333,83.33333333333334,8.45,8.0,4
M,41.0,68000.0,2014,80.0,40.0,4.28923076923077,26.0,1
M,46.0,75000.0,2016,100.0,100.0,19.721111111111114,9.0,0
M,35.0,33000.0,2016,40.0,60.0,7.182142857142856,14.0,4
M,21.0,74000.0,2017,40.0,0.0,2.465,2.0,6
F,34.0,38000.0,2018,100.0,0.0,3.2833333333333337,3.0,6
M,19.0,42000.0,2015,100.0,0.0,2.850769230769231,13.0,1
F,59.0,74000.0,2018,75.0,50.0,18.025714285714287,7.0,3
M,67.0,33000.0,2017,100.0,100.0,8.411176470588234,17.0,4
M,40.0,35000.0,2018,100.0,0.0,3.936666666666667,3.0,6
M,71.0,44000.0,2016,60.0,40.0,1.9052380952380954,21.0,1
M,56.0,94000.0,2017,100.0,75.0,22.433749999999996,8.0,0
F,45.0,72000.0,2018,80.0,40.0,18.643333333333334,3.0,3
F,77.0,88000.0,2016,20.0,80.0,18.18166666666667,6.0,2
F,49.0,75000.0,2018,75.0,0.0,17.84,2.0,3
M,32.0,70000.0,2017,80.0,80.0,17.470000000000002,16.0,4
F,31.0,47000.0,2017,60.0,100.0,12.31875,16.0,4
F,27.0,32000.0,2016,75.0,25.0,2.5833333333333335,12.0,4
F,50.0,70000.0,2016,50.0,75.0,19.011,10.0,2
M,78.0,46000.0,2016,80.0,80.0,10.296363636363635,11.0,0
M,59.0,99000.0,2018,100.0,60.0,24.243333333333336,3.0,3
F,69.0,110000.0,2017,66.66666666666666,100.0,30.65777777777778,9.0,2
F,57.0,83000.0,2016,100.0,33.33333333333333,29.79,1.0,3
F,51.0,116000.0,2017,75.0,25.0,21.546,5.0,2
F,60.0,88000.0,2016,75.0,50.0,29.6475,4.0,2
F,54.0,80000.0,2016,75.0,50.0,20.839999999999996,9.0,0
M,52.0,98000.0,2015,50.0,75.0,29.439999999999998,6.0,2
F,56.0,103000.0,2016,50.0,66.66666666666666,30.672857142857143,7.0,2
M,72.0,88000.0,2015,100.0,40.0,26.02142857142857,7.0,0
F,25.0,61000.0,2015,100.0,83.33333333333334,4.210909090909091,22.0,4
M,27.0,34000.0,2015,66.66666666666666,16.666666666666664,3.116875,16.0,1
M,33.0,35000.0,2017,25.0,0.0,4.09,4.0,6
F,58.0,58000.0,2018,66.66666666666666,83.33333333333334,14.80375,8.0,4
M,23.0,68000.0,2016,100.0,83.33333333333334,15.709545454545456,22.0,4
M,39.0,45000.0,2017,40.0,20.0,3.27125,8.0,6
M,26.0,39000.0,2016,83.33333333333334,33.33333333333333,2.4588888888888882,27.0,1
M,64.0,79000.0,2017,100.0,66.66666666666666,19.358749999999997,8.0,0
M,51.0,61000.0,2018,100.0,20.0,14.289999999999997,5.0,3
F,26.0,45000.0,2018,50.0,16.666666666666664,3.482857142857143,7.0,6
M,42.0,37000.0,2018,20.0,0.0,3.8899999999999997,5.0,6
F,68.0,60000.0,2015,100.0,0.0,15.164000000000001,5.0,3
F,28.0,50000.0,2017,50.0,83.33333333333334,11.784285714285714,14.0,4
M,60.0,75000.0,2018,100.0,75.0,19.50090909090909,11.0,0
M,66.0,32000.0,2017,100.0,33.33333333333333,5.711818181818182,11.0,3
M,28.0,53000.0,2014,75.0,50.0,3.995555555555555,18.0,1
M,62.0,74000.0,2016,50.0,75.0,16.745,4.0,2
F,59.0,118000.0,2016,80.0,100.0,22.10875,8.0,2
M,100.0,63000.0,2015,100.0,100.0,14.804166666666665,12.0,0
M,26.0,48000.0,2017,100.0,0.0,3.904,5.0,6
M,48.0,97000.0,2017,100.0,75.0,29.31,4.0,0
M,41.0,56000.0,2017,50.0,0.0,1.77,4.0,6
M,44.0,68000.0,2014,66.66666666666666,33.33333333333333,2.920434782608695,23.0,1
M,31.0,51000.0,2018,100.0,80.0,15.98375,8.0,4
M,63.0,104000.0,2016,25.0,50.0,30.98333333333333,3.0,2
F,25.0,66000.0,2016,50.0,75.0,4.058181818181819,11.0,4
M,64.0,80000.0,2015,40.0,80.0,23.052222222222223,9.0,2
F,57.0,71000.0,2016,40.0,80.0,22.776666666666667,6.0,2
M,42.0,37000.0,2017,50.0,50.0,8.462307692307693,13.0,4
F,29.0,47000.0,2017,100.0,66.66666666666666,9.930000000000001,17.0,4
M,90.0,88000.0,2017,66.66666666666666,16.666666666666664,31.81,1.0,2
M,35.0,35000.0,2015,66.66666666666666,50.0,11.772307692307693,13.0,1
M,23.0,55000.0,2017,66.66666666666666,33.33333333333333,2.648095238095238,21.0,4
F,34.0,31000.0,2018,83.33333333333334,50.0,7.756,10.0,4
M,35.0,45000.0,2018,40.0,0.0,2.0919999999999996,5.0,6
M,43.0,38000.0,2015,75.0,0.0,2.769166666666667,12.0,1
F,95.0,81000.0,2017,100.0,66.66666666666666,22.333750000000002,8.0,0
M,35.0,44000.0,2018,25.0,25.0,4.282857142857143,7.0,6
F,74.0,46000.0,2016,100.0,100.0,10.770714285714286,14.0,0
M,66.0,93000.0,2018,75.0,50.0,23.959999999999997,3.0,2
M,58.0,31000.0,2016,50.0,0.0,3.1958333333333333,12.0,6
M,67.0,51000.0,2017,100.0,80.0,19.996000000000002,5.0,0
F,51.0,41000.0,2016,80.0,100.0,10.81090909090909,11.0,4
F,63.0,56000.0,2016,66.66666666666666,66.66666666666666,16.434545454545457,11.0,0
M,42.0,72000.0,2015,100.0,50.0,4.513333333333334,12.0,1
F,91.0,96000.0,2016,33.33333333333333,83.33333333333334,25.986250000000002,8.0,2
M,65.0,59000.0,2017,66.66666666666666,0.0,3.633333333333333,3.0,6
M,65.0,71000.0,2017,66.66666666666666,0.0,2.0827272727272725,11.0,6
F,35.0,36000.0,2016,80.0,60.0,8.763076923076923,13.0,4
M,68.0,79000.0,2016,33.33333333333333,66.66666666666666,19.774,5.0,2
M,26.0,48000.0,2017,83.33333333333334,50.0,3.123571428571428,14.0,4
F,72.0,92000.0,2018,75.0,75.0,25.8775,4.0,2
F,50.0,56000.0,2017,100.0,50.0,16.418,5.0,3
F,54.0,56000.0,2017,100.0,100.0,16.345454545454547,11.0,4
M,48.0,40000.0,2013,60.0,20.0,2.7566666666666664,12.0,1
M,71.0,57000.0,2015,75.0,50.0,11.60625,8.0,1
F,63.0,75000.0,2017,80.0,100.0,20.590000000000003,14.0,0
M,42.0,81000.0,2017,100.0,60.0,24.0025,4.0,3
M,57.0,80000.0,2017,66.66666666666666,33.33333333333333,15.526666666666666,3.0,3
F,59.0,99000.0,2018,100.0,0.0,23.565,4.0,3
M,58.0,43000.0,2018,83.33333333333334,0.0,2.8785714285714286,7.0,6
F,57.0,102000.0,2017,66.66666666666666,83.33333333333334,28.154285714285713,7.0,2
F,43.0,69000.0,2016,100.0,50.0,15.882000000000001,10.0,0
M,43.0,60000.0,2015,100.0,100.0,14.175000000000002,18.0,4
M,71.0,81000.0,2017,100.0,60.0,215.6275,4.0,5
M,52.0,74000.0,2015,100.0,75.0,15.1725,4.0,0
F,39.0,45000.0,2017,60.0,40.0,10.607692307692307,13.0,4
M,43.0,69000.0,2017,100.0,20.0,3.282222222222222,9.0,3
F,79.0,101000.0,2017,100.0,0.0,23.617499999999996,4.0,3
M,59.0,95000.0,2016,100.0,100.0,20.09333333333333,6.0,0
F,42.0,71000.0,2017,100.0,60.0,20.218888888888888,9.0,0
M,39.0,92000.0,2017,83.33333333333334,0.0,26.67,1.0,3
F,49.0,57000.0,2017,100.0,80.0,18.0,9.0,4
M,50.0,42000.0,2017,80.0,0.0,4.31,5.0,6
M,55.0,39000.0,2018,75.0,50.0,10.801111111111112,9.0,6
F,72.0,75000.0,2017,33.33333333333333,0.0,22.490000000000002,2.0,2
F,60.0,71000.0,2017,0.0,25.0,20.3475,4.0,2
M,25.0,45000.0,2016,40.0,20.0,1.7073333333333334,15.0,1
M,42.0,32000.0,2015,75.0,25.0,2.761111111111111,9.0,1
F,30.0,46000.0,2017,60.0,80.0,14.956923076923077,13.0,4
M,65.0,40000.0,2017,60.0,80.0,10.310666666666664,15.0,4
F,60.0,38000.0,2018,25.0,0.0,2.115,4.0,6
M,56.0,87000.0,2015,80.0,40.0,20.316666666666666,6.0,0
F,101.0,59000.0,2017,100.0,33.33333333333333,17.155,10.0,3
F,56.0,97000.0,2018,100.0,100.0,22.235000000000003,4.0,0
F,59.0,70000.0,2016,100.0,100.0,18.107499999999998,8.0,0
F,72.0,109000.0,2015,80.0,40.0,27.706,5.0,2
F,61.0,90000.0,2017,83.33333333333334,83.33333333333334,24.55583333333333,12.0,0
F,45.0,73000.0,2014,60.0,40.0,4.261764705882352,17.0,1
M,24.0,58000.0,2017,80.0,40.0,4.282,5.0,6
F,84.0,87000.0,2015,50.0,83.33333333333334,18.228,5.0,2
M,40.0,57000.0,2018,60.0,0.0,2.1283333333333334,6.0,6
M,21.0,74000.0,2018,40.0,20.0,3.85,6.0,6
M,27.0,36000.0,2015,50.0,75.0,9.181666666666667,12.0,1
O,55.0,80000.0,2017,100.0,33.33333333333333,18.517272727272726,11.0,3
F,29.0,52000.0,2017,100.0,0.0,1.8775,4.0,3
M,50.0,96000.0,2016,100.0,66.66666666666666,21.22,3.0,0
M,25.0,61000.0,2015,83.33333333333334,16.666666666666664,3.2932,25.0,1
M,56.0,40000.0,2018,100.0,33.33333333333333,4.566666666666666,3.0,3
M,67.0,58000.0,2018,50.0,16.666666666666664,3.418,5.0,6
M,19.0,36000.0,2018,83.33333333333334,16.666666666666664,3.3837500000000005,8.0,6
F,53.0,94000.0,2015,100.0,66.66666666666666,25.08375,8.0,0
M,54.0,72000.0,2017,50.0,16.666666666666664,3.1719999999999997,15.0,6
M,62.0,56000.0,2016,100.0,75.0,12.617272727272727,11.0,0
M,74.0,53000.0,2018,75.0,50.0,12.4,3.0,3
M,29.0,37000.0,2016,50.0,0.0,1.6328571428571428,7.0,6
O,47.0,78000.0,2016,80.0,100.0,20.032500000000002,12.0,0
M,55.0,104000.0,2016,66.66666666666666,33.33333333333333,25.55,3.0,2
F,53.0,101000.0,2016,100.0,66.66666666666666,24.892500000000002,4.0,0
F,28.0,37000.0,2017,80.0,40.0,8.653846153846153,13.0,4
M,59.0,75000.0,2016,60.0,40.0,18.697499999999998,4.0,2
M,54.0,58000.0,2015,100.0,0.0,13.975,4.0,3
F,52.0,50000.0,2017,80.0,100.0,11.987,10.0,4
M,54.0,50000.0,2017,0.0,100.0,10.565999999999999,5.0,2
F,80.0,74000.0,2016,66.66666666666666,100.0,25.24,6.0,0
F,72.0,60000.0,2017,100.0,80.0,16.368333333333336,6.0,0
F,52.0,110000.0,2017,80.0,60.0,24.305999999999997,10.0,2
M,35.0,48000.0,2017,100.0,83.33333333333334,13.412,10.0,4
F,58.0,74000.0,2016,66.66666666666666,83.33333333333334,18.308333333333334,12.0,0
F,69.0,73000.0,2017,100.0,40.0,17.732,5.0,3
M,65.0,80000.0,2014,80.0,60.0,20.905,4.0,0
M,58.0,50000.0,2018,50.0,0.0,1.7157142857142857,7.0,6
F,77.0,58000.0,2018,100.0,25.0,13.573333333333332,3.0,3
M,82.0,43000.0,2016,50.0,0.0,2.0516666666666663,6.0,6
F,68.0,118000.0,2018,100.0,50.0,21.583333333333332,3.0,2
M,71.0,87000.0,2015,100.0,25.0,23.34,6.0,0
F,55.0,99000.0,2016,83.33333333333334,83.33333333333334,26.919090909090905,11.0,0
M,60.0,57000.0,2013,100.0,33.33333333333333,15.655,4.0,1
M,49.0,67000.0,2016,100.0,50.0,17.89181818181818,11.0,0
M,38.0,61000.0,2017,60.0,40.0,17.06,9.0,6
M,41.0,89000.0,2017,83.33333333333334,50.0,21.889999999999997,3.0,3
M,72.0,56000.0,2017,66.66666666666666,33.33333333333333,13.693333333333333,3.0,3
M,46.0,59000.0,2015,100.0,80.0,14.211538461538462,13.0,4
F,53.0,88000.0,2017,80.0,40.0,20.02,3.0,3
M,55.0,68000.0,2015,75.0,50.0,3.6827777777777775,18.0,1
M,42.0,50000.0,2016,66.66666666666666,33.33333333333333,13.108,10.0,1
F,72.0,55000.0,2017,66.66666666666666,0.0,2.2439999999999998,5.0,3
F,30.0,58000.0,2016,83.33333333333334,50.0,14.494166666666667,12.0,4
M,34.0,44000.0,2017,100.0,20.0,1.6691666666666665,12.0,4
M,81.0,55000.0,2015,66.66666666666666,33.33333333333333,12.764000000000001,5.0,1
F,49.0,111000.0,2016,80.0,60.0,27.366666666666667,9.0,2
M,56.0,93000.0,2017,80.0,60.0,26.95,8.0,0
M,79.0,72000.0,2017,33.33333333333333,0.0,2.17,2.0,6
M,45.0,47000.0,2018,100.0,66.66666666666666,3.267142857142857,7.0,3
F,71.0,93000.0,2016,50.0,50.0,23.368333333333336,6.0,2
F,79.0,88000.0,2016,75.0,25.0,24.133333333333336,3.0,2
M,26.0,54000.0,2018,80.0,100.0,11.876999999999999,10.0,4
M,80.0,37000.0,2017,20.0,0.0,4.386666666666667,3.0,6
F,67.0,34000.0,2015,100.0,66.66666666666666,2.2131250000000002,16.0,1
F,60.0,96000.0,2016,100.0,75.0,24.69272727272727,11.0,0
M,39.0,99000.0,2016,80.0,100.0,26.821818181818177,11.0,0
M,35.0,72000.0,2018,50.0,50.0,5.121666666666667,6.0,6
F,63.0,52000.0,2017,100.0,33.33333333333333,3.811428571428571,7.0,3
M,60.0,88000.0,2016,100.0,100.0,102.98555555555555,9.0,5
M,65.0,104000.0,2017,60.0,80.0,23.83666666666667,9.0,2
M,52.0,66000.0,2017,100.0,75.0,12.66875,8.0,0
M,35.0,34000.0,2017,50.0,50.0,1.9057894736842105,19.0,4
M,30.0,56000.0,2018,25.0,0.0,2.6100000000000003,7.0,6
M,64.0,56000.0,2015,75.0,50.0,16.246999999999996,10.0,1
M,79.0,72000.0,2014,100.0,60.0,23.74,5.0,0
M,66.0,57000.0,2017,100.0,25.0,3.2616666666666667,6.0,3
M,69.0,95000.0,2016,66.66666666666666,66.66666666666666,22.822000000000003,15.0,0
M,70.0,72000.0,2017,80.0,60.0,21.28166666666667,6.0,3
F,86.0,55000.0,2018,66.66666666666666,0.0,2.806,5.0,3
F,54.0,68000.0,2017,100.0,66.66666666666666,18.67,15.0,4
M,81.0,65000.0,2018,60.0,20.0,3.2983333333333333,6.0,3
M,61.0,59000.0,2017,75.0,75.0,14.033333333333335,9.0,0
M,67.0,35000.0,2018,25.0,0.0,4.153333333333333,3.0,6
F,37.0,54000.0,2018,100.0,40.0,8.610000000000001,3.0,3
M,43.0,38000.0,2018,50.0,50.0,8.387500000000001,8.0,6
F,51.0,77000.0,2017,100.0,66.66666666666666,13.87,3.0,3
F,58.0,56000.0,2018,25.0,25.0,4.00857142857143,7.0,6
M,53.0,31000.0,2016,100.0,20.0,7.146666666666666,15.0,1
M,76.0,62000.0,2018,50.0,0.0,5.465,4.0,6
F,37.0,53000.0,2018,60.0,0.0,4.055,4.0,6
F,29.0,60000.0,2017,50.0,75.0,35.206315789473685,19.0,4
F,92.0,112000.0,2017,50.0,50.0,24.411666666666665,6.0,2
M,42.0,43000.0,2017,60.0,20.0,10.317142857142857,7.0,6
F,36.0,63000.0,2017,100.0,66.66666666666666,16.581666666666667,6.0,3
M,59.0,93000.0,2016,50.0,100.0,27.605,6.0,2
M,23.0,72000.0,2017,100.0,60.0,4.128846153846154,26.0,4
M,64.0,54000.0,2017,20.0,0.0,2.7079999999999997,5.0,6
F,46.0,33000.0,2017,66.66666666666666,0.0,2.1950000000000003,2.0,6
M,41.0,41000.0,2014,66.66666666666666,66.66666666666666,2.1196551724137933,29.0,1
F,45.0,64000.0,2017,60.0,40.0,18.224444444444444,18.0,4
M,68.0,59000.0,2016,100.0,50.0,15.558000000000002,5.0,3
M,56.0,43000.0,2017,66.66666666666666,33.33333333333333,5.140000000000001,2.0,6
F,64.0,56000.0,2017,100.0,100.0,14.967777777777778,9.0,0
O,73.0,52000.0,2018,60.0,80.0,13.9775,12.0,4
F,20.0,48000.0,2017,50.0,66.66666666666666,13.224285714285715,14.0,4
M,73.0,30000.0,2017,20.0,0.0,0.61,1.0,6
M,44.0,56000.0,2013,66.66666666666666,66.66666666666666,18.437,10.0,1
M,75.0,82000.0,2015,100.0,50.0,21.59166666666667,6.0,0
M,77.0,40000.0,2017,75.0,0.0,2.5416666666666665,6.0,6
F,89.0,59000.0,2018,100.0,25.0,15.835,4.0,3
M,44.0,56000.0,2014,80.0,40.0,13.78888888888889,9.0,1
M,54.0,51000.0,2017,75.0,50.0,15.83,13.0,4
M,29.0,33000.0,2018,100.0,0.0,2.6483333333333334,6.0,6
F,42.0,97000.0,2017,83.33333333333334,50.0,24.126666666666665,3.0,2
M,83.0,61000.0,2017,100.0,60.0,15.961428571428574,7.0,3
O,51.0,84000.0,2017,66.66666666666666,0.0,17.73857142857143,7.0,3
M,36.0,33000.0,2017,0.0,0.0,5.735,2.0,6
F,74.0,89000.0,2017,60.0,20.0,23.1525,4.0,2
F,58.0,51000.0,2016,75.0,100.0,12.174999999999999,12.0,4
F,51.0,30000.0,2017,60.0,0.0,1.7412500000000004,8.0,6
M,47.0,31000.0,2018,66.66666666666666,0.0,1.4175,4.0,6
F,77.0,109000.0,2017,100.0,80.0,26.709999999999997,10.0,0
M,65.0,100000.0,2018,50.0,100.0,32.23666666666667,6.0,2
F,72.0,52000.0,2018,100.0,66.66666666666666,12.826666666666666,3.0,3
F,40.0,52000.0,2016,66.66666666666666,100.0,13.37611111111111,18.0,4
M,61.0,57000.0,2017,50.0,0.0,1.5099999999999998,3.0,6
M,86.0,88000.0,2017,100.0,100.0,19.712857142857143,7.0,0
F,59.0,113000.0,2017,33.33333333333333,66.66666666666666,26.65,4.0,2
O,58.0,55000.0,2018,50.0,50.0,23.625,2.0,6
M,47.0,38000.0,2015,100.0,25.0,1.9318181818181819,11.0,1
M,73.0,57000.0,2017,100.0,66.66666666666666,2.6978571428571425,14.0,4
M,70.0,59000.0,2015,100.0,20.0,14.42625,8.0,1
M,53.0,81000.0,2015,100.0,50.0,31.669999999999998,5.0,0
F,49.0,50000.0,2017,100.0,100.0,13.6925,16.0,4
