,gender,age,income,year_joined
14769,M,42.0,85000.0,2014
14770,F,59.0,77000.0,2015
14771,F,52.0,58000.0,2016
14772,M,26.0,62000.0,2017
14773,M,61.0,59000.0,2017
14774,M,18.0,49000.0,2018
14775,M,41.0,84000.0,2017
14776,M,68.0,100000.0,2017
14777,F,65.0,63000.0,2017
14778,M,71.0,78000.0,2017
14779,F,60.0,79000.0,2016
14780,M,18.0,41000.0,2017
14781,M,44.0,36000.0,2018
14782,F,76.0,46000.0,2018
14784,M,54.0,95000.0,2016
14785,M,52.0,75000.0,2016
14786,M,47.0,89000.0,2018
14787,F,33.0,64000.0,2017
14788,M,74.0,41000.0,2017
14789,F,66.0,81000.0,2017
14790,M,65.0,31000.0,2017
14791,F,61.0,94000.0,2017
14792,F,96.0,103000.0,2018
14793,M,48.0,41000.0,2017
14794,M,67.0,80000.0,2017
14795,M,51.0,85000.0,2017
14796,M,59.0,40000.0,2018
14797,F,80.0,47000.0,2018
14798,F,21.0,36000.0,2016
14799,M,51.0,73000.0,2017
14800,F,52.0,91000.0,2016
14801,M,28.0,32000.0,2017
14802,F,60.0,75000.0,2018
14803,M,67.0,36000.0,2017
14804,M,73.0,90000.0,2016
14805,M,18.0,55000.0,2017
14806,M,52.0,56000.0,2014
14807,M,68.0,37000.0,2017
14808,F,55.0,67000.0,2018
14809,F,69.0,41000.0,2018
14810,F,22.0,42000.0,2017
14811,M,60.0,32000.0,2014
14812,M,66.0,79000.0,2016
14813,M,38.0,34000.0,2015
14814,F,55.0,48000.0,2017
14815,F,65.0,81000.0,2017
14816,M,55.0,85000.0,2017
14817,M,59.0,44000.0,2016
14819,O,43.0,100000.0,2016
14820,F,56.0,74000.0,2017
14821,M,57.0,63000.0,2017
14822,M,43.0,45000.0,2018
14823,M,58.0,67000.0,2014
14824,F,78.0,81000.0,2017
14825,F,65.0,80000.0,2016
14826,M,77.0,97000.0,2017
14827,M,66.0,62000.0,2017
14829,F,36.0,36000.0,2015
14830,F,23.0,44000.0,2017
14831,F,67.0,88000.0,2016
14832,F,87.0,89000.0,2017
14833,M,56.0,65000.0,2014
14834,M,21.0,39000.0,2017
14835,F,63.0,115000.0,2018
14836,M,44.0,53000.0,2018
14837,F,69.0,94000.0,2016
14838,M,48.0,49000.0,2014
14840,M,59.0,33000.0,2017
14841,F,67.0,68000.0,2017
14842,M,18.0,73000.0,2018
14843,F,35.0,33000.0,2017
14844,F,71.0,32000.0,2016
14845,F,38.0,75000.0,2017
14846,F,101.0,56000.0,2017
14847,M,56.0,91000.0,2017
14848,F,52.0,41000.0,2017
14849,M,53.0,64000.0,2018
14850,M,66.0,71000.0,2016
14851,M,77.0,49000.0,2018
14852,F,86.0,70000.0,2016
14853,F,84.0,67000.0,2017
14854,M,23.0,57000.0,2013
14855,F,31.0,31000.0,2017
14856,F,93.0,115000.0,2017
14857,M,79.0,91000.0,2018
14859,M,29.0,47000.0,2016
14860,F,71.0,81000.0,2017
14862,M,64.0,45000.0,2017
14864,F,22.0,61000.0,2018
14865,F,72.0,75000.0,2016
14866,M,39.0,40000.0,2016
14868,F,50.0,69000.0,2013
14869,M,54.0,62000.0,2017
14870,M,93.0,45000.0,2016
14871,M,60.0,54000.0,2018
14872,F,51.0,64000.0,2016
14874,M,53.0,74000.0,2017
14875,M,47.0,70000.0,2018
14876,M,64.0,51000.0,2017
14877,F,27.0,73000.0,2016
14878,F,74.0,79000.0,2017
14879,F,50.0,86000.0,2016
14880,F,55.0,87000.0,2017
14881,M,60.0,80000.0,2018
14882,F,20.0,53000.0,2017
14883,M,85.0,72000.0,2016
14884,F,21.0,74000.0,2016
14885,F,53.0,52000.0,2016
14886,M,82.0,47000.0,2018
14887,M,19.0,50000.0,2016
14888,M,36.0,51000.0,2017
14889,F,64.0,60000.0,2016
14890,F,75.0,32000.0,2017
14892,M,50.0,46000.0,2015
14894,F,59.0,33000.0,2018
14895,M,64.0,58000.0,2016
14896,F,28.0,65000.0,2017
14897,M,20.0,30000.0,2017
14898,F,62.0,67000.0,2018
14899,F,66.0,60000.0,2015
14901,F,53.0,92000.0,2017
14903,M,65.0,73000.0,2015
14904,M,74.0,114000.0,2016
14906,M,75.0,84000.0,2014
14908,F,55.0,61000.0,2017
14909,M,38.0,60000.0,2017
14910,M,50.0,51000.0,2018
14911,M,39.0,53000.0,2018
14912,M,38.0,53000.0,2018
14913,M,58.0,54000.0,2014
14914,M,18.0,40000.0,2018
14915,F,60.0,109000.0,2016
14917,F,38.0,52000.0,2018
14918,F,54.0,88000.0,2016
14919,F,70.0,58000.0,2018
14921,M,23.0,40000.0,2017
14922,F,42.0,43000.0,2017
14923,M,20.0,64000.0,2016
14924,F,86.0,67000.0,2018
14925,M,59.0,98000.0,2014
14926,M,81.0,42000.0,2017
14927,M,63.0,99000.0,2016
14929,M,63.0,79000.0,2016
14930,F,55.0,118000.0,2015
14931,M,28.0,46000.0,2016
14932,M,63.0,48000.0,2016
14933,M,37.0,49000.0,2017
14934,M,78.0,58000.0,2018
14935,F,83.0,95000.0,2017
14936,M,42.0,59000.0,2014
14937,F,87.0,72000.0,2018
14938,F,37.0,63000.0,2017
14939,F,65.0,113000.0,2017
14940,F,79.0,88000.0,2018
14941,M,37.0,57000.0,2017
14942,M,69.0,111000.0,2018
14943,M,23.0,35000.0,2018
14944,M,50.0,42000.0,2017
14945,F,34.0,34000.0,2015
14946,F,74.0,64000.0,2015
14947,M,56.0,39000.0,2017
14950,F,62.0,35000.0,2018
14951,M,53.0,77000.0,2017
14952,F,65.0,97000.0,2018
14953,M,67.0,39000.0,2018
14954,M,36.0,52000.0,2016
14955,M,47.0,32000.0,2018
14956,F,79.0,46000.0,2018
14957,F,40.0,50000.0,2017
14959,M,74.0,52000.0,2015
14960,M,64.0,59000.0,2014
14961,F,61.0,99000.0,2017
14962,F,19.0,58000.0,2017
14963,F,68.0,67000.0,2014
14964,M,51.0,66000.0,2017
14965,M,47.0,51000.0,2018
14966,M,73.0,32000.0,2018
14967,M,58.0,48000.0,2014
14969,M,57.0,67000.0,2017
14970,M,67.0,30000.0,2014
14972,M,54.0,46000.0,2017
14975,M,53.0,58000.0,2015
14976,O,85.0,65000.0,2016
14977,F,50.0,97000.0,2018
14978,F,51.0,72000.0,2017
14979,F,40.0,71000.0,2015
14980,F,52.0,55000.0,2016
14981,M,52.0,80000.0,2017
14982,M,39.0,35000.0,2015
14983,M,62.0,43000.0,2018
14984,M,55.0,39000.0,2016
14985,M,44.0,70000.0,2017
14986,F,52.0,73000.0,2018
14988,M,45.0,54000.0,2017
14989,F,77.0,56000.0,2017
14991,F,50.0,118000.0,2016
14992,F,64.0,103000.0,2015
14993,M,46.0,48000.0,2018
14994,M,40.0,41000.0,2017
14995,F,76.0,76000.0,2017
14996,F,47.0,70000.0,2016
14997,F,89.0,76000.0,2016
14998,F,63.0,74000.0,2018
14999,M,51.0,70000.0,2017
15000,M,85.0,63000.0,2018
15001,M,67.0,59000.0,2018
15002,M,63.0,91000.0,2017
15003,M,30.0,34000.0,2017
15004,M,60.0,31000.0,2017
15005,M,61.0,72000.0,2016
15006,F,73.0,62000.0,2017
15007,M,30.0,61000.0,2018
15008,M,56.0,50000.0,2018
15009,M,27.0,61000.0,2018
15010,M,58.0,67000.0,2017
15011,F,54.0,39000.0,2016
15013,F,53.0,42000.0,2018
15014,M,89.0,56000.0,2016
15015,F,56.0,98000.0,2016
15016,M,72.0,68000.0,2018
15017,M,74.0,39000.0,2016
15018,M,52.0,72000.0,2017
15019,M,44.0,37000.0,2017
15020,F,57.0,71000.0,2015
15021,F,27.0,65000.0,2017
15022,F,45.0,78000.0,2018
15023,M,76.0,85000.0,2016
15024,M,59.0,53000.0,2016
15025,M,53.0,89000.0,2017
15026,M,55.0,71000.0,2017
15027,M,56.0,102000.0,2017
15028,F,59.0,52000.0,2016
15029,F,59.0,48000.0,2016
15030,F,92.0,35000.0,2018
15031,M,50.0,38000.0,2017
15032,F,52.0,94000.0,2016
15033,M,67.0,52000.0,2015
15034,F,78.0,113000.0,2016
15035,F,66.0,76000.0,2014
15037,M,29.0,62000.0,2018
15038,F,77.0,72000.0,2016
15039,F,64.0,61000.0,2015
15041,M,48.0,30000.0,2017
15043,O,20.0,58000.0,2018
15044,M,33.0,31000.0,2018
15045,M,63.0,56000.0,2017
15046,M,50.0,73000.0,2015
15047,F,61.0,76000.0,2013
15048,M,33.0,54000.0,2017
15049,M,78.0,98000.0,2017
15050,M,66.0,51000.0,2016
15051,M,49.0,51000.0,2016
15052,M,24.0,42000.0,2017
15053,F,72.0,54000.0,2018
15054,M,78.0,61000.0,2014
15055,F,57.0,45000.0,2017
15056,M,81.0,63000.0,2014
15057,F,56.0,58000.0,2016
15058,M,69.0,71000.0,2018
15059,M,70.0,60000.0,2018
15061,M,54.0,35000.0,2014
15062,F,44.0,86000.0,2018
15063,M,73.0,46000.0,2018
15066,M,83.0,94000.0,2017
15068,M,62.0,88000.0,2016
15069,F,21.0,72000.0,2018
15070,M,80.0,61000.0,2017
15071,M,86.0,93000.0,2018
15072,M,54.0,83000.0,2018
15073,F,60.0,110000.0,2017
15074,F,71.0,32000.0,2016
15075,M,52.0,34000.0,2018
15076,F,87.0,68000.0,2015
15077,M,53.0,41000.0,2015
15078,M,26.0,47000.0,2018
15079,F,62.0,86000.0,2017
15080,M,38.0,67000.0,2017
15081,M,70.0,57000.0,2018
15082,M,20.0,46000.0,2017
15083,M,67.0,46000.0,2017
15084,M,21.0,67000.0,2017
15085,F,40.0,65000.0,2016
15086,F,88.0,98000.0,2017
15087,M,42.0,62000.0,2018
15088,F,82.0,51000.0,2016
15089,F,84.0,38000.0,2015
15090,F,44.0,49000.0,2017
15091,M,26.0,65000.0,2017
15093,M,28.0,39000.0,2017
15094,F,49.0,74000.0,2017
15095,M,45.0,92000.0,2018
15096,M,55.0,60000.0,2017
15097,M,59.0,48000.0,2017
15098,M,30.0,64000.0,2017
15099,M,35.0,31000.0,2018
15100,M,59.0,96000.0,2016
15101,F,44.0,72000.0,2016
15102,M,53.0,83000.0,2017
15104,M,26.0,61000.0,2017
15105,M,83.0,75000.0,2015
15106,F,77.0,63000.0,2017
15108,M,81.0,66000.0,2014
15109,F,83.0,96000.0,2016
15110,F,60.0,107000.0,2017
15111,M,60.0,67000.0,2017
15112,F,56.0,50000.0,2018
15113,M,59.0,66000.0,2014
15115,F,57.0,90000.0,2015
15117,F,34.0,48000.0,2017
15118,F,36.0,74000.0,2018
15119,F,62.0,113000.0,2016
15120,M,33.0,47000.0,2018
15121,M,53.0,61000.0,2017
15122,M,82.0,77000.0,2016
15123,M,50.0,80000.0,2017
15124,M,47.0,41000.0,2017
15126,M,66.0,83000.0,2016
15127,M,27.0,53000.0,2017
15128,F,65.0,71000.0,2017
15129,F,57.0,64000.0,2018
15130,F,48.0,97000.0,2017
15132,M,56.0,97000.0,2016
15133,F,61.0,72000.0,2015
15134,F,57.0,53000.0,2017
15135,F,37.0,51000.0,2018
15136,F,90.0,80000.0,2015
15137,F,75.0,87000.0,2016
15138,M,78.0,52000.0,2017
15140,M,38.0,72000.0,2017
15141,M,51.0,54000.0,2013
15142,F,82.0,116000.0,2017
15143,M,65.0,47000.0,2017
15144,F,48.0,74000.0,2015
15145,F,77.0,37000.0,2017
15146,M,77.0,47000.0,2014
15148,F,91.0,88000.0,2016
15149,M,47.0,60000.0,2015
15150,M,26.0,72000.0,2018
15151,F,68.0,94000.0,2016
15152,F,76.0,62000.0,2017
15153,M,54.0,67000.0,2018
15154,F,66.0,78000.0,2016
15155,M,50.0,46000.0,2018
15156,F,32.0,31000.0,2018
15157,F,52.0,50000.0,2016
15158,M,57.0,33000.0,2017
15159,M,48.0,57000.0,2018
15160,M,59.0,41000.0,2018
15161,M,59.0,69000.0,2014
15163,M,46.0,44000.0,2018
15164,F,100.0,96000.0,2018
15166,F,56.0,51000.0,2018
15167,M,24.0,47000.0,2018
15168,F,59.0,56000.0,2018
15169,F,28.0,57000.0,2017
15170,M,49.0,97000.0,2016
15171,M,78.0,44000.0,2017
15172,M,49.0,57000.0,2018
15173,M,83.0,100000.0,2016
15174,F,62.0,81000.0,2016
15175,M,85.0,59000.0,2018
15176,M,71.0,72000.0,2018
15177,M,93.0,67000.0,2017
15179,F,67.0,38000.0,2017
15181,F,32.0,53000.0,2015
15182,M,59.0,46000.0,2014
15183,F,34.0,60000.0,2017
15185,F,29.0,54000.0,2015
15186,F,81.0,54000.0,2017
15187,F,56.0,74000.0,2016
15188,F,49.0,74000.0,2017
15189,M,49.0,59000.0,2016
15190,M,24.0,70000.0,2018
15191,F,38.0,68000.0,2017
15193,F,64.0,79000.0,2018
15194,M,72.0,91000.0,2017
15195,M,40.0,39000.0,2017
15196,M,56.0,42000.0,2017
15197,F,51.0,56000.0,2014
15198,F,53.0,65000.0,2017
15199,M,67.0,72000.0,2017
15200,M,72.0,93000.0,2015
15201,M,69.0,92000.0,2016
15202,F,34.0,46000.0,2016
15203,M,42.0,36000.0,2017
15204,F,20.0,55000.0,2016
15205,M,32.0,37000.0,2018
15206,M,49.0,46000.0,2017
15207,M,80.0,74000.0,2017
15208,F,60.0,36000.0,2018
15209,M,65.0,74000.0,2017
15210,O,68.0,76000.0,2017
15212,F,33.0,72000.0,2017
15213,M,28.0,72000.0,2017
15215,F,59.0,57000.0,2017
15216,M,44.0,48000.0,2018
15217,F,57.0,96000.0,2016
15219,F,62.0,70000.0,2017
15220,M,67.0,45000.0,2016
15221,F,92.0,92000.0,2016
15222,M,52.0,39000.0,2018
15223,M,22.0,69000.0,2018
15224,M,73.0,54000.0,2017
15225,M,37.0,63000.0,2018
15226,F,68.0,44000.0,2015
15227,F,68.0,79000.0,2018
15228,F,58.0,104000.0,2017
15230,M,31.0,43000.0,2017
15231,F,20.0,62000.0,2015
15233,F,65.0,89000.0,2015
15234,M,66.0,53000.0,2016
15235,F,68.0,74000.0,2017
15236,F,53.0,56000.0,2018
15237,M,36.0,50000.0,2017
15238,F,38.0,43000.0,2016
15239,F,83.0,64000.0,2016
15240,M,50.0,74000.0,2015
15241,M,31.0,58000.0,2014
15242,F,97.0,91000.0,2016
15243,F,61.0,99000.0,2016
15245,O,67.0,33000.0,2017
15246,M,63.0,52000.0,2017
15247,M,40.0,60000.0,2018
15249,F,63.0,103000.0,2018
15250,M,60.0,106000.0,2016
15251,F,57.0,74000.0,2017
15252,F,60.0,85000.0,2014
15254,F,50.0,75000.0,2015
15255,F,84.0,72000.0,2018
15256,F,68.0,85000.0,2017
15257,M,40.0,40000.0,2014
15258,F,46.0,54000.0,2018
15259,M,52.0,54000.0,2015
15260,M,63.0,59000.0,2018
15261,F,93.0,40000.0,2017
15262,M,67.0,41000.0,2018
15263,F,51.0,34000.0,2018
15264,F,69.0,51000.0,2016
15265,M,32.0,52000.0,2017
15266,M,56.0,48000.0,2017
15267,F,63.0,86000.0,2015
15268,F,91.0,40000.0,2017
15269,F,41.0,42000.0,2018
15270,M,68.0,72000.0,2017
15271,F,88.0,78000.0,2015
15272,F,50.0,86000.0,2017
15273,F,58.0,88000.0,2018
15274,M,63.0,47000.0,2017
15275,M,50.0,68000.0,2018
15276,M,42.0,71000.0,2017
15277,M,70.0,90000.0,2016
15278,F,48.0,60000.0,2017
15279,M,71.0,37000.0,2018
15280,M,52.0,56000.0,2016
15282,F,64.0,73000.0,2015
15283,M,47.0,81000.0,2017
15284,M,35.0,64000.0,2016
15285,O,67.0,58000.0,2018
15286,M,73.0,39000.0,2017
15287,F,92.0,97000.0,2015
15288,M,48.0,62000.0,2015
15291,F,81.0,69000.0,2016
15292,M,40.0,52000.0,2017
15294,F,65.0,70000.0,2018
15295,F,70.0,106000.0,2017
15296,F,61.0,98000.0,2017
15298,M,38.0,75000.0,2017
15299,M,28.0,60000.0,2016
15300,M,76.0,75000.0,2016
15301,M,61.0,61000.0,2018
15302,F,44.0,67000.0,2018
15303,M,27.0,71000.0,2018
15304,F,51.0,87000.0,2016
15305,M,45.0,68000.0,2015
15306,M,58.0,61000.0,2016
15307,M,53.0,41000.0,2018
15308,F,64.0,93000.0,2017
15309,M,47.0,56000.0,2018
15310,M,57.0,34000.0,2016
15312,M,23.0,69000.0,2014
15313,F,34.0,44000.0,2018
15314,F,44.0,86000.0,2017
15317,F,54.0,93000.0,2016
15318,M,53.0,63000.0,2014
15319,M,42.0,33000.0,2017
15320,F,58.0,42000.0,2018
15321,F,34.0,75000.0,2017
15322,F,44.0,63000.0,2014
15323,M,20.0,70000.0,2018
15324,M,54.0,90000.0,2018
15325,F,37.0,51000.0,2018
15326,F,51.0,79000.0,2017
15327,M,43.0,60000.0,2018
15328,M,57.0,71000.0,2018
15329,M,67.0,39000.0,2018
15330,F,85.0,108000.0,2018
15331,M,66.0,47000.0,2017
15333,F,78.0,99000.0,2015
15334,M,70.0,63000.0,2015
15336,M,37.0,53000.0,2016
15337,F,79.0,72000.0,2017
15338,F,53.0,46000.0,2017
15340,F,81.0,82000.0,2017
15341,M,60.0,65000.0,2017
15342,F,43.0,50000.0,2018
15343,M,64.0,45000.0,2018
15345,M,44.0,51000.0,2017
15346,F,32.0,36000.0,2014
15347,F,69.0,67000.0,2018
15348,M,45.0,56000.0,2016
15349,M,56.0,49000.0,2014
15350,M,78.0,34000.0,2018
15351,F,54.0,51000.0,2018
15352,F,74.0,77000.0,2016
15353,M,22.0,39000.0,2018
15354,M,26.0,59000.0,2017
15355,F,63.0,107000.0,2017
15356,F,53.0,85000.0,2016
15358,F,73.0,96000.0,2018
15359,M,74.0,47000.0,2017
15360,O,31.0,35000.0,2017
15361,F,53.0,53000.0,2015
15362,M,21.0,44000.0,2016
15363,F,71.0,100000.0,2014
15364,M,33.0,31000.0,2017
15365,M,62.0,90000.0,2017
15366,F,50.0,119000.0,2015
15367,F,69.0,36000.0,2018
15368,M,30.0,62000.0,2017
15369,M,50.0,66000.0,2017
15370,M,80.0,71000.0,2017
15371,M,61.0,90000.0,2017
15372,F,78.0,110000.0,2016
15373,M,64.0,75000.0,2016
15374,F,58.0,93000.0,2016
15375,M,41.0,50000.0,2018
15376,F,52.0,71000.0,2016
15377,F,56.0,106000.0,2016
15378,M,60.0,113000.0,2016
15379,M,64.0,119000.0,2017
15380,F,63.0,103000.0,2018
15381,F,88.0,63000.0,2015
15382,F,35.0,32000.0,2014
15384,F,74.0,68000.0,2016
15386,M,47.0,71000.0,2015
15388,F,54.0,96000.0,2016
15391,M,91.0,70000.0,2015
15393,M,60.0,37000.0,2017
15394,F,64.0,101000.0,2017
15395,M,39.0,50000.0,2018
15397,F,63.0,95000.0,2016
15398,M,39.0,61000.0,2017
15399,M,33.0,66000.0,2017
15400,M,21.0,37000.0,2013
15402,M,63.0,50000.0,2018
15404,M,68.0,45000.0,2017
15405,F,78.0,43000.0,2017
15406,F,58.0,72000.0,2016
15407,M,59.0,77000.0,2017
15408,M,66.0,80000.0,2014
15409,M,52.0,47000.0,2017
15410,F,59.0,70000.0,2018
15411,F,63.0,74000.0,2016
15412,M,23.0,36000.0,2016
15413,F,57.0,95000.0,2017
15414,M,39.0,69000.0,2015
15415,M,57.0,110000.0,2017
15416,M,54.0,57000.0,2017
15417,M,77.0,54000.0,2018
15418,M,46.0,55000.0,2018
15419,M,66.0,30000.0,2017
15421,M,37.0,65000.0,2018
15422,M,63.0,119000.0,2016
15423,M,72.0,40000.0,2014
15424,F,38.0,39000.0,2015
15425,M,31.0,42000.0,2014
15426,F,66.0,50000.0,2017
15427,M,83.0,70000.0,2018
15429,M,67.0,61000.0,2018
15430,M,53.0,31000.0,2015
15431,O,38.0,58000.0,2015
15432,M,20.0,70000.0,2016
15433,M,56.0,50000.0,2017
15434,F,64.0,51000.0,2015
15435,M,52.0,75000.0,2017
15436,F,62.0,72000.0,2017
15437,M,27.0,48000.0,2017
15438,F,51.0,58000.0,2016
15439,F,64.0,95000.0,2017
15440,M,26.0,67000.0,2017
15441,M,41.0,64000.0,2018
15442,M,65.0,47000.0,2018
15443,F,39.0,72000.0,2017
15444,M,36.0,53000.0,2016
15445,M,25.0,57000.0,2018
15446,F,51.0,86000.0,2017
15448,M,41.0,61000.0,2015
15449,F,78.0,101000.0,2016
15450,M,66.0,120000.0,2016
15451,M,37.0,67000.0,2017
15452,M,68.0,47000.0,2018
15453,F,63.0,82000.0,2016
15454,F,53.0,119000.0,2017
15456,M,68.0,63000.0,2018
15457,F,21.0,47000.0,2016
15458,F,59.0,102000.0,2017
15459,M,60.0,44000.0,2017
15460,F,55.0,66000.0,2015
15461,F,69.0,112000.0,2017
15462,F,38.0,72000.0,2018
15466,M,35.0,70000.0,2018
15467,F,69.0,58000.0,2018
15468,F,67.0,105000.0,2017
15469,M,54.0,36000.0,2017
15471,F,46.0,57000.0,2017
15473,M,67.0,87000.0,2017
15474,M,78.0,43000.0,2017
15476,F,61.0,75000.0,2017
15477,M,69.0,58000.0,2017
15478,M,72.0,43000.0,2016
15479,M,36.0,45000.0,2017
15480,M,58.0,103000.0,2018
15481,F,62.0,85000.0,2016
15482,M,27.0,60000.0,2018
15483,F,57.0,64000.0,2018
15484,F,58.0,34000.0,2015
15485,F,70.0,83000.0,2017
15486,M,56.0,69000.0,2017
15488,F,61.0,71000.0,2017
15489,F,49.0,113000.0,2015
15490,O,72.0,82000.0,2018
15491,M,78.0,31000.0,2017
15492,F,54.0,51000.0,2014
15494,M,65.0,90000.0,2016
15495,M,61.0,31000.0,2013
15496,F,29.0,68000.0,2018
15497,F,36.0,71000.0,2018
15499,M,55.0,72000.0,2017
15500,M,62.0,45000.0,2018
15502,F,60.0,66000.0,2016
15503,F,77.0,74000.0,2018
15504,F,58.0,109000.0,2017
15505,F,56.0,84000.0,2016
15506,F,59.0,110000.0,2017
15507,M,26.0,46000.0,2016
15508,M,49.0,52000.0,2017
15509,M,19.0,73000.0,2014
15510,M,53.0,59000.0,2017
15511,M,22.0,35000.0,2013
15513,F,68.0,109000.0,2017
15514,M,67.0,75000.0,2016
15515,M,61.0,73000.0,2017
15516,F,63.0,67000.0,2017
15519,F,84.0,79000.0,2016
15520,M,55.0,69000.0,2016
15521,M,68.0,48000.0,2017
15522,M,38.0,30000.0,2018
15523,M,50.0,67000.0,2015
15524,M,88.0,56000.0,2016
15525,M,82.0,104000.0,2017
15526,M,57.0,64000.0,2018
15527,F,20.0,63000.0,2017
15528,M,52.0,47000.0,2018
15529,F,54.0,102000.0,2016
15530,M,53.0,69000.0,2018
15531,F,57.0,76000.0,2017
15532,M,20.0,60000.0,2014
15534,F,73.0,60000.0,2015
15535,M,28.0,37000.0,2017
15537,M,50.0,60000.0,2014
15538,M,52.0,35000.0,2017
15539,M,63.0,58000.0,2018
15540,M,60.0,68000.0,2016
15541,M,60.0,46000.0,2017
15542,M,61.0,53000.0,2015
15543,M,68.0,108000.0,2017
15544,M,52.0,62000.0,2017
15545,F,57.0,106000.0,2017
15546,F,52.0,68000.0,2017
15547,F,77.0,106000.0,2018
15548,F,68.0,51000.0,2017
15549,M,70.0,56000.0,2017
15550,M,48.0,64000.0,2017
15551,M,37.0,96000.0,2016
15552,M,84.0,53000.0,2016
15553,O,73.0,43000.0,2017
15555,M,60.0,57000.0,2017
15556,M,30.0,42000.0,2015
15557,F,36.0,39000.0,2016
15558,M,65.0,96000.0,2015
15560,M,24.0,56000.0,2017
15561,F,53.0,89000.0,2018
15562,M,37.0,43000.0,2017
15563,F,60.0,62000.0,2016
15564,M,57.0,92000.0,2018
15566,M,47.0,72000.0,2018
15567,F,50.0,99000.0,2016
15568,F,50.0,73000.0,2017
15570,M,24.0,51000.0,2014
15571,M,54.0,69000.0,2017
15572,M,38.0,37000.0,2018
15573,F,50.0,32000.0,2016
15574,M,58.0,74000.0,2018
15575,M,40.0,42000.0,2016
15576,F,37.0,31000.0,2016
15577,F,59.0,103000.0,2016
15578,M,40.0,49000.0,2015
15581,M,30.0,51000.0,2018
15582,F,62.0,83000.0,2017
15583,F,55.0,75000.0,2017
15584,F,70.0,45000.0,2013
15585,F,40.0,69000.0,2017
15586,M,61.0,82000.0,2016
15587,M,57.0,93000.0,2014
15588,M,67.0,75000.0,2016
15589,F,59.0,94000.0,2016
15590,M,46.0,68000.0,2015
15591,F,18.0,31000.0,2017
15592,M,26.0,57000.0,2016
15593,M,22.0,32000.0,2017
15594,M,29.0,41000.0,2018
15595,M,25.0,46000.0,2018
15597,F,42.0,84000.0,2018
15598,M,57.0,30000.0,2016
15599,M,30.0,51000.0,2015
15600,F,93.0,65000.0,2017
15601,M,30.0,66000.0,2017
15602,M,58.0,51000.0,2018
15603,M,75.0,58000.0,2017
15604,F,37.0,90000.0,2015
15605,M,41.0,100000.0,2015
15606,M,75.0,98000.0,2017
15607,M,73.0,115000.0,2017
15608,F,71.0,61000.0,2018
15609,M,75.0,50000.0,2016
15610,M,80.0,71000.0,2018
15611,M,21.0,54000.0,2017
15613,F,61.0,105000.0,2018
15614,F,25.0,73000.0,2014
15615,F,84.0,69000.0,2018
15616,M,28.0,36000.0,2018
15617,M,65.0,80000.0,2017
15618,M,61.0,71000.0,2017
15619,F,68.0,85000.0,2018
15620,M,71.0,75000.0,2016
15623,M,43.0,47000.0,2016
15624,M,52.0,93000.0,2018
15626,F,63.0,72000.0,2015
15627,M,60.0,76000.0,2018
15628,F,52.0,75000.0,2017
15629,M,51.0,48000.0,2016
15630,M,59.0,61000.0,2015
15631,M,44.0,41000.0,2017
15633,F,26.0,41000.0,2017
15634,M,28.0,68000.0,2017
15635,F,80.0,62000.0,2016
15636,F,37.0,67000.0,2017
15637,F,49.0,84000.0,2016
15639,M,57.0,85000.0,2016
15640,F,45.0,65000.0,2017
15641,O,48.0,94000.0,2017
15642,M,56.0,63000.0,2017
15643,M,48.0,74000.0,2017
15645,M,41.0,98000.0,2018
15646,F,55.0,57000.0,2017
15647,M,28.0,65000.0,2017
15648,F,44.0,81000.0,2016
15649,M,52.0,53000.0,2018
15650,F,84.0,52000.0,2016
15651,M,38.0,71000.0,2017
15652,M,62.0,37000.0,2018
15653,M,24.0,64000.0,2015
15654,M,69.0,70000.0,2018
15656,F,26.0,38000.0,2016
15657,F,59.0,56000.0,2015
15658,M,21.0,47000.0,2015
15659,F,63.0,63000.0,2018
15660,F,52.0,39000.0,2016
15662,M,41.0,68000.0,2014
15663,M,46.0,75000.0,2016
15664,M,35.0,33000.0,2016
15666,M,21.0,74000.0,2017
15667,F,34.0,38000.0,2018
15670,M,19.0,42000.0,2015
15672,F,59.0,74000.0,2018
15673,M,67.0,33000.0,2017
15674,M,40.0,35000.0,2018
15677,M,71.0,44000.0,2016
15678,M,56.0,94000.0,2017
15679,M,88.0,64000.0,2017
15680,F,45.0,72000.0,2018
15681,F,77.0,88000.0,2016
15682,F,49.0,75000.0,2018
15683,M,32.0,70000.0,2017
15684,F,31.0,47000.0,2017
15685,F,27.0,32000.0,2016
15686,F,50.0,70000.0,2016
15687,M,78.0,46000.0,2016
15688,M,59.0,99000.0,2018
15691,F,69.0,110000.0,2017
15692,F,57.0,83000.0,2016
15694,F,51.0,116000.0,2017
15695,F,60.0,88000.0,2016
15696,F,54.0,80000.0,2016
15697,M,52.0,98000.0,2015
15698,F,56.0,103000.0,2016
15699,M,72.0,88000.0,2015
15700,F,25.0,61000.0,2015
15701,M,27.0,34000.0,2015
15703,M,33.0,35000.0,2017
15705,F,58.0,58000.0,2018
15706,M,23.0,68000.0,2016
15707,M,39.0,45000.0,2017
15709,M,26.0,39000.0,2016
15710,M,64.0,79000.0,2017
15711,F,88.0,118000.0,2018
15712,M,51.0,61000.0,2018
15713,F,26.0,45000.0,2018
15714,M,42.0,37000.0,2018
15716,F,68.0,60000.0,2015
15717,F,28.0,50000.0,2017
15718,M,60.0,75000.0,2018
